longitude,latitude,terrain_class,terrain_label
6.976174496644296,5.438814362416108,1,lowland
6.976174496644296,5.439373644295302,1,lowland
6.976174496644296,5.439932926174497,1,lowland
6.976174496644296,5.4404922080536915,1,lowland
6.976174496644296,5.441051489932886,1,lowland
6.976174496644296,5.441610771812081,1,lowland
6.976174496644296,5.442170053691275,1,lowland
6.976174496644296,5.44272933557047,1,lowland
6.976174496644296,5.443288617449665,1,lowland
6.976174496644296,5.443847899328859,1,lowland
6.976174496644296,5.444407181208054,1,lowland
6.976174496644296,5.4449664630872485,1,lowland
6.976174496644296,5.445525744966443,1,lowland
6.976174496644296,5.446085026845638,1,lowland
6.976174496644296,5.446644308724832,1,lowland
6.976174496644296,5.447203590604027,1,lowland
6.976174496644296,5.447762872483222,1,lowland
6.976174496644296,5.448322154362416,1,lowland
6.976174496644296,5.448881436241611,1,lowland
6.976174496644296,5.4494407181208055,1,lowland
6.976174496644296,5.45,1,lowland
6.976845637583892,5.366667,2,midland
6.976845637583892,5.367226281879194,2,midland
6.976845637583892,5.367785563758389,2,midland
6.976845637583892,5.3683448456375835,2,midland
6.976845637583892,5.368904127516778,2,midland
6.976845637583892,5.369463409395973,2,midland
6.976845637583892,5.370022691275167,2,midland
6.976845637583892,5.370581973154362,2,midland
6.976845637583892,5.371141255033557,2,midland
6.976845637583892,5.371700536912751,2,midland
6.976845637583892,5.372259818791946,2,midland
6.976845637583892,5.3728191006711405,2,midland
6.976845637583892,5.373378382550335,2,midland
6.976845637583892,5.37393766442953,2,midland
6.976845637583892,5.374496946308724,2,midland
6.976845637583892,5.375056228187919,2,midland
6.976845637583892,5.375615510067114,2,midland
6.976845637583892,5.376174791946308,2,midland
6.976845637583892,5.376734073825503,2,midland
6.976845637583892,5.377293355704698,2,midland
6.976845637583892,5.377852637583892,2,midland
6.976845637583892,5.378411919463087,2,midland
6.976845637583892,5.3789712013422815,2,midland
6.976845637583892,5.379530483221476,2,midland
6.976845637583892,5.380089765100671,2,midland
6.976845637583892,5.380649046979865,2,midland
6.976845637583892,5.38120832885906,2,midland
6.976845637583892,5.381767610738255,2,midland
6.976845637583892,5.382326892617449,2,midland
6.976845637583892,5.382886174496644,2,midland
6.976845637583892,5.3834454563758385,2,midland
6.976845637583892,5.384004738255033,2,midland
6.976845637583892,5.384564020134228,2,midland
6.976845637583892,5.385123302013422,2,midland
6.976845637583892,5.385682583892617,2,midland
6.976845637583892,5.386241865771812,2,midland
6.976845637583892,5.386801147651006,2,midland
6.976845637583892,5.387360429530201,2,midland
6.976845637583892,5.3879197114093955,2,midland
6.976845637583892,5.38847899328859,2,midland
6.976845637583892,5.389038275167785,2,midland
6.976845637583892,5.389597557046979,1,lowland
6.976845637583892,5.390156838926174,1,lowland
6.976845637583892,5.390716120805369,1,lowland
6.976845637583892,5.391275402684563,1,lowland
6.976845637583892,5.391834684563758,1,lowland
6.976845637583892,5.3923939664429525,1,lowland
6.976845637583892,5.392953248322147,1,lowland
6.976845637583892,5.393512530201342,1,lowland
6.976845637583892,5.394071812080536,1,lowland
6.976845637583892,5.394631093959731,1,lowland
6.976845637583892,5.395190375838926,1,lowland
6.976845637583892,5.39574965771812,1,lowland
6.976845637583892,5.396308939597315,1,lowland
6.976845637583892,5.39686822147651,1,lowland
6.976845637583892,5.397427503355704,1,lowland
6.976845637583892,5.397986785234899,1,lowland
6.976845637583892,5.3985460671140935,1,lowland
6.976845637583892,5.399105348993288,1,lowland
6.976845637583892,5.399664630872483,1,lowland
6.976845637583892,5.400223912751677,1,lowland
6.976845637583892,5.400783194630872,1,lowland
6.976845637583892,5.401342476510067,1,lowland
6.976845637583892,5.401901758389261,1,lowland
6.976845637583892,5.402461040268456,1,lowland
6.976845637583892,5.4030203221476505,1,lowland
6.976845637583892,5.403579604026845,1,lowland
6.976845637583892,5.40413888590604,1,lowland
6.976845637583892,5.404698167785234,1,lowland
6.976845637583892,5.405257449664429,1,lowland
6.976845637583892,5.405816731543624,1,lowland
6.976845637583892,5.406376013422818,1,lowland
6.976845637583892,5.406935295302013,1,lowland
6.976845637583892,5.4074945771812075,1,lowland
6.976845637583892,5.408053859060402,1,lowland
6.976845637583892,5.408613140939597,1,lowland
6.976845637583892,5.409172422818792,1,lowland
6.976845637583892,5.409731704697987,1,lowland
6.976845637583892,5.4102909865771815,1,lowland
6.976845637583892,5.410850268456376,1,lowland
6.976845637583892,5.411409550335571,1,lowland
6.976845637583892,5.411968832214765,1,lowland
6.976845637583892,5.41252811409396,1,lowland
6.976845637583892,5.413087395973155,1,lowland
6.976845637583892,5.413646677852349,1,lowland
6.976845637583892,5.414205959731544,1,lowland
6.976845637583892,5.414765241610739,1,lowland
6.976845637583892,5.415324523489933,1,lowland
6.976845637583892,5.415883805369128,1,lowland
6.976845637583892,5.4164430872483225,1,lowland
6.976845637583892,5.417002369127517,1,lowland
6.976845637583892,5.417561651006712,1,lowland
6.976845637583892,5.418120932885906,1,lowland
6.976845637583892,5.418680214765101,1,lowland
6.976845637583892,5.419239496644296,1,lowland
6.976845637583892,5.41979877852349,1,lowland
6.976845637583892,5.420358060402685,1,lowland
6.976845637583892,5.4209173422818795,1,lowland
6.976845637583892,5.421476624161074,1,lowland
6.976845637583892,5.422035906040269,1,lowland
6.976845637583892,5.422595187919463,1,lowland
6.976845637583892,5.423154469798658,1,lowland
6.976845637583892,5.423713751677853,1,lowland
6.976845637583892,5.424273033557047,1,lowland
6.976845637583892,5.424832315436242,1,lowland
6.976845637583892,5.4253915973154365,1,lowland
6.976845637583892,5.425950879194631,1,lowland
6.976845637583892,5.426510161073826,1,lowland
6.976845637583892,5.42706944295302,1,lowland
6.976845637583892,5.427628724832215,1,lowland
6.976845637583892,5.42818800671141,1,lowland
6.976845637583892,5.428747288590604,1,lowland
6.976845637583892,5.429306570469799,1,lowland
6.976845637583892,5.4298658523489935,1,lowland
6.976845637583892,5.430425134228188,1,lowland
6.976845637583892,5.430984416107383,1,lowland
6.976845637583892,5.431543697986577,1,lowland
6.976845637583892,5.432102979865772,1,lowland
6.976845637583892,5.432662261744967,1,lowland
6.976845637583892,5.433221543624161,1,lowland
6.976845637583892,5.433780825503356,1,lowland
6.976845637583892,5.434340107382551,1,lowland
6.976845637583892,5.434899389261745,1,lowland
6.976845637583892,5.43545867114094,1,lowland
6.976845637583892,5.4360179530201345,1,lowland
6.976845637583892,5.436577234899329,1,lowland
6.976845637583892,5.437136516778524,1,lowland
6.976845637583892,5.437695798657718,1,lowland
6.976845637583892,5.438255080536913,1,lowland
6.976845637583892,5.438814362416108,1,lowland
6.976845637583892,5.439373644295302,1,lowland
6.976845637583892,5.439932926174497,1,lowland
6.976845637583892,5.4404922080536915,1,lowland
6.976845637583892,5.441051489932886,1,lowland
6.976845637583892,5.441610771812081,1,lowland
6.976845637583892,5.442170053691275,1,lowland
6.976845637583892,5.44272933557047,1,lowland
6.976845637583892,5.443288617449665,1,lowland
6.976845637583892,5.443847899328859,1,lowland
6.976845637583892,5.444407181208054,1,lowland
6.976845637583892,5.4449664630872485,1,lowland
6.976845637583892,5.445525744966443,1,lowland
6.976845637583892,5.446085026845638,1,lowland
6.976845637583892,5.446644308724832,1,lowland
6.976845637583892,5.447203590604027,1,lowland
6.976845637583892,5.447762872483222,1,lowland
6.976845637583892,5.448322154362416,1,lowland
6.976845637583892,5.448881436241611,1,lowland
6.976845637583892,5.4494407181208055,1,lowland
6.976845637583892,5.45,1,lowland
6.97751677852349,5.366667,2,midland
6.97751677852349,5.367226281879194,2,midland
6.97751677852349,5.367785563758389,2,midland
6.97751677852349,5.3683448456375835,2,midland
6.97751677852349,5.368904127516778,2,midland
6.97751677852349,5.369463409395973,2,midland
6.97751677852349,5.370022691275167,2,midland
6.97751677852349,5.370581973154362,2,midland
6.97751677852349,5.371141255033557,2,midland
6.97751677852349,5.371700536912751,2,midland
6.97751677852349,5.372259818791946,2,midland
6.97751677852349,5.3728191006711405,2,midland
6.97751677852349,5.373378382550335,2,midland
6.97751677852349,5.37393766442953,2,midland
6.97751677852349,5.374496946308724,2,midland
6.97751677852349,5.375056228187919,2,midland
6.97751677852349,5.375615510067114,2,midland
6.97751677852349,5.376174791946308,2,midland
6.97751677852349,5.376734073825503,2,midland
6.97751677852349,5.377293355704698,2,midland
6.97751677852349,5.377852637583892,2,midland
6.97751677852349,5.378411919463087,2,midland
6.97751677852349,5.3789712013422815,2,midland
6.97751677852349,5.379530483221476,2,midland
6.97751677852349,5.380089765100671,2,midland
6.97751677852349,5.380649046979865,2,midland
6.97751677852349,5.38120832885906,2,midland
6.97751677852349,5.381767610738255,2,midland
6.97751677852349,5.382326892617449,2,midland
6.97751677852349,5.382886174496644,2,midland
6.97751677852349,5.3834454563758385,2,midland
6.97751677852349,5.384004738255033,2,midland
6.97751677852349,5.384564020134228,2,midland
6.97751677852349,5.385123302013422,2,midland
6.97751677852349,5.385682583892617,2,midland
6.97751677852349,5.386241865771812,2,midland
6.97751677852349,5.386801147651006,2,midland
6.97751677852349,5.387360429530201,2,midland
6.97751677852349,5.3879197114093955,2,midland
6.97751677852349,5.38847899328859,2,midland
6.97751677852349,5.389038275167785,2,midland
6.97751677852349,5.389597557046979,2,midland
6.97751677852349,5.390156838926174,1,lowland
6.97751677852349,5.390716120805369,1,lowland
6.97751677852349,5.391275402684563,1,lowland
6.97751677852349,5.391834684563758,1,lowland
6.97751677852349,5.3923939664429525,1,lowland
6.97751677852349,5.392953248322147,1,lowland
6.97751677852349,5.393512530201342,1,lowland
6.97751677852349,5.394071812080536,1,lowland
6.97751677852349,5.394631093959731,1,lowland
6.97751677852349,5.395190375838926,1,lowland
6.97751677852349,5.39574965771812,1,lowland
6.97751677852349,5.396308939597315,1,lowland
6.97751677852349,5.39686822147651,1,lowland
6.97751677852349,5.397427503355704,1,lowland
6.97751677852349,5.397986785234899,1,lowland
6.97751677852349,5.3985460671140935,1,lowland
6.97751677852349,5.399105348993288,1,lowland
6.97751677852349,5.399664630872483,1,lowland
6.97751677852349,5.400223912751677,1,lowland
6.97751677852349,5.400783194630872,1,lowland
6.97751677852349,5.401342476510067,1,lowland
6.97751677852349,5.401901758389261,1,lowland
6.97751677852349,5.402461040268456,1,lowland
6.97751677852349,5.4030203221476505,1,lowland
6.97751677852349,5.403579604026845,1,lowland
6.97751677852349,5.40413888590604,1,lowland
6.97751677852349,5.404698167785234,1,lowland
6.97751677852349,5.405257449664429,1,lowland
6.97751677852349,5.405816731543624,1,lowland
6.97751677852349,5.406376013422818,1,lowland
6.97751677852349,5.406935295302013,1,lowland
6.97751677852349,5.4074945771812075,1,lowland
6.97751677852349,5.408053859060402,1,lowland
6.97751677852349,5.408613140939597,1,lowland
6.97751677852349,5.409172422818792,1,lowland
6.97751677852349,5.409731704697987,1,lowland
6.97751677852349,5.4102909865771815,1,lowland
6.97751677852349,5.410850268456376,1,lowland
6.97751677852349,5.411409550335571,1,lowland
6.97751677852349,5.411968832214765,1,lowland
6.97751677852349,5.41252811409396,1,lowland
6.97751677852349,5.413087395973155,1,lowland
6.97751677852349,5.413646677852349,1,lowland
6.97751677852349,5.414205959731544,1,lowland
6.97751677852349,5.414765241610739,1,lowland
6.97751677852349,5.415324523489933,1,lowland
6.97751677852349,5.415883805369128,1,lowland
6.97751677852349,5.4164430872483225,1,lowland
6.97751677852349,5.417002369127517,1,lowland
6.97751677852349,5.417561651006712,1,lowland
6.97751677852349,5.418120932885906,1,lowland
6.97751677852349,5.418680214765101,1,lowland
6.97751677852349,5.419239496644296,1,lowland
6.97751677852349,5.41979877852349,1,lowland
6.97751677852349,5.420358060402685,1,lowland
6.97751677852349,5.4209173422818795,1,lowland
6.97751677852349,5.421476624161074,1,lowland
6.97751677852349,5.422035906040269,1,lowland
6.97751677852349,5.422595187919463,1,lowland
6.97751677852349,5.423154469798658,1,lowland
6.97751677852349,5.423713751677853,1,lowland
6.97751677852349,5.424273033557047,1,lowland
6.97751677852349,5.424832315436242,1,lowland
6.97751677852349,5.4253915973154365,1,lowland
6.97751677852349,5.425950879194631,1,lowland
6.97751677852349,5.426510161073826,1,lowland
6.97751677852349,5.42706944295302,1,lowland
6.97751677852349,5.427628724832215,1,lowland
6.97751677852349,5.42818800671141,1,lowland
6.97751677852349,5.428747288590604,1,lowland
6.97751677852349,5.429306570469799,1,lowland
6.97751677852349,5.4298658523489935,1,lowland
6.97751677852349,5.430425134228188,1,lowland
6.97751677852349,5.430984416107383,1,lowland
6.97751677852349,5.431543697986577,1,lowland
6.97751677852349,5.432102979865772,1,lowland
6.97751677852349,5.432662261744967,1,lowland
6.97751677852349,5.433221543624161,1,lowland
6.97751677852349,5.433780825503356,1,lowland
6.97751677852349,5.434340107382551,1,lowland
6.97751677852349,5.434899389261745,1,lowland
6.97751677852349,5.43545867114094,1,lowland
6.97751677852349,5.4360179530201345,1,lowland
6.97751677852349,5.436577234899329,1,lowland
6.97751677852349,5.437136516778524,1,lowland
6.97751677852349,5.437695798657718,1,lowland
6.97751677852349,5.438255080536913,1,lowland
6.97751677852349,5.438814362416108,1,lowland
6.97751677852349,5.439373644295302,1,lowland
6.97751677852349,5.439932926174497,1,lowland
6.97751677852349,5.4404922080536915,1,lowland
6.97751677852349,5.441051489932886,1,lowland
6.97751677852349,5.441610771812081,1,lowland
6.97751677852349,5.442170053691275,1,lowland
6.97751677852349,5.44272933557047,1,lowland
6.97751677852349,5.443288617449665,1,lowland
6.97751677852349,5.443847899328859,1,lowland
6.97751677852349,5.444407181208054,1,lowland
6.97751677852349,5.4449664630872485,1,lowland
6.97751677852349,5.445525744966443,1,lowland
6.97751677852349,5.446085026845638,1,lowland
6.97751677852349,5.446644308724832,1,lowland
6.97751677852349,5.447203590604027,1,lowland
6.97751677852349,5.447762872483222,1,lowland
6.97751677852349,5.448322154362416,1,lowland
6.97751677852349,5.448881436241611,1,lowland
6.97751677852349,5.4494407181208055,1,lowland
6.97751677852349,5.45,1,lowland
6.978187919463087,5.366667,2,midland
6.978187919463087,5.367226281879194,2,midland
6.978187919463087,5.367785563758389,2,midland
6.978187919463087,5.3683448456375835,2,midland
6.978187919463087,5.368904127516778,2,midland
6.978187919463087,5.369463409395973,2,midland
6.978187919463087,5.370022691275167,2,midland
6.978187919463087,5.370581973154362,2,midland
6.978187919463087,5.371141255033557,2,midland
6.978187919463087,5.371700536912751,2,midland
6.978187919463087,5.372259818791946,2,midland
6.978187919463087,5.3728191006711405,2,midland
6.978187919463087,5.373378382550335,2,midland
6.978187919463087,5.37393766442953,2,midland
6.978187919463087,5.374496946308724,2,midland
6.978187919463087,5.375056228187919,2,midland
6.978187919463087,5.375615510067114,2,midland
6.978187919463087,5.376174791946308,2,midland
6.978187919463087,5.376734073825503,2,midland
6.978187919463087,5.377293355704698,2,midland
6.978187919463087,5.377852637583892,2,midland
6.978187919463087,5.378411919463087,2,midland
6.978187919463087,5.3789712013422815,2,midland
6.978187919463087,5.379530483221476,2,midland
6.978187919463087,5.380089765100671,2,midland
6.978187919463087,5.380649046979865,2,midland
6.978187919463087,5.38120832885906,2,midland
6.978187919463087,5.381767610738255,2,midland
6.978187919463087,5.382326892617449,2,midland
6.978187919463087,5.382886174496644,2,midland
6.978187919463087,5.3834454563758385,2,midland
6.978187919463087,5.384004738255033,2,midland
6.978187919463087,5.384564020134228,2,midland
6.978187919463087,5.385123302013422,2,midland
6.978187919463087,5.385682583892617,2,midland
6.978187919463087,5.386241865771812,2,midland
6.978187919463087,5.386801147651006,2,midland
6.978187919463087,5.387360429530201,2,midland
6.978187919463087,5.3879197114093955,2,midland
6.978187919463087,5.38847899328859,2,midland
6.978187919463087,5.389038275167785,2,midland
6.978187919463087,5.389597557046979,2,midland
6.978187919463087,5.390156838926174,1,lowland
6.978187919463087,5.390716120805369,1,lowland
6.978187919463087,5.391275402684563,1,lowland
6.978187919463087,5.391834684563758,1,lowland
6.978187919463087,5.3923939664429525,1,lowland
6.978187919463087,5.392953248322147,1,lowland
6.978187919463087,5.393512530201342,1,lowland
6.978187919463087,5.394071812080536,1,lowland
6.978187919463087,5.394631093959731,1,lowland
6.978187919463087,5.395190375838926,1,lowland
6.978187919463087,5.39574965771812,1,lowland
6.978187919463087,5.396308939597315,1,lowland
6.978187919463087,5.39686822147651,1,lowland
6.978187919463087,5.397427503355704,1,lowland
6.978187919463087,5.397986785234899,1,lowland
6.978187919463087,5.3985460671140935,1,lowland
6.978187919463087,5.399105348993288,1,lowland
6.978187919463087,5.399664630872483,1,lowland
6.978187919463087,5.400223912751677,1,lowland
6.978187919463087,5.400783194630872,1,lowland
6.978187919463087,5.401342476510067,1,lowland
6.978187919463087,5.401901758389261,1,lowland
6.978187919463087,5.402461040268456,1,lowland
6.978187919463087,5.4030203221476505,1,lowland
6.978187919463087,5.403579604026845,1,lowland
6.978187919463087,5.40413888590604,1,lowland
6.978187919463087,5.404698167785234,1,lowland
6.978187919463087,5.405257449664429,1,lowland
6.978187919463087,5.405816731543624,1,lowland
6.978187919463087,5.406376013422818,1,lowland
6.978187919463087,5.406935295302013,1,lowland
6.978187919463087,5.4074945771812075,1,lowland
6.978187919463087,5.408053859060402,1,lowland
6.978187919463087,5.408613140939597,1,lowland
6.978187919463087,5.409172422818792,1,lowland
6.978187919463087,5.409731704697987,1,lowland
6.978187919463087,5.4102909865771815,1,lowland
6.978187919463087,5.410850268456376,1,lowland
6.978187919463087,5.411409550335571,1,lowland
6.978187919463087,5.411968832214765,1,lowland
6.978187919463087,5.41252811409396,1,lowland
6.978187919463087,5.413087395973155,1,lowland
6.978187919463087,5.413646677852349,1,lowland
6.978187919463087,5.414205959731544,1,lowland
6.978187919463087,5.414765241610739,1,lowland
6.978187919463087,5.415324523489933,1,lowland
6.978187919463087,5.415883805369128,1,lowland
6.978187919463087,5.4164430872483225,1,lowland
6.978187919463087,5.417002369127517,1,lowland
6.978187919463087,5.417561651006712,1,lowland
6.978187919463087,5.418120932885906,1,lowland
6.978187919463087,5.418680214765101,1,lowland
6.978187919463087,5.419239496644296,1,lowland
6.978187919463087,5.41979877852349,1,lowland
6.978187919463087,5.420358060402685,1,lowland
6.978187919463087,5.4209173422818795,1,lowland
6.978187919463087,5.421476624161074,1,lowland
6.978187919463087,5.422035906040269,1,lowland
6.978187919463087,5.422595187919463,1,lowland
6.978187919463087,5.423154469798658,1,lowland
6.978187919463087,5.423713751677853,1,lowland
6.978187919463087,5.424273033557047,1,lowland
6.978187919463087,5.424832315436242,1,lowland
6.978187919463087,5.4253915973154365,1,lowland
6.978187919463087,5.425950879194631,1,lowland
6.978187919463087,5.426510161073826,1,lowland
6.978187919463087,5.42706944295302,1,lowland
6.978187919463087,5.427628724832215,1,lowland
6.978187919463087,5.42818800671141,1,lowland
6.978187919463087,5.428747288590604,1,lowland
6.978187919463087,5.429306570469799,1,lowland
6.978187919463087,5.4298658523489935,1,lowland
6.978187919463087,5.430425134228188,1,lowland
6.978187919463087,5.430984416107383,1,lowland
6.978187919463087,5.431543697986577,1,lowland
6.978187919463087,5.432102979865772,1,lowland
6.978187919463087,5.432662261744967,1,lowland
6.978187919463087,5.433221543624161,1,lowland
6.978187919463087,5.433780825503356,1,lowland
6.978187919463087,5.434340107382551,1,lowland
6.978187919463087,5.434899389261745,1,lowland
6.978187919463087,5.43545867114094,1,lowland
6.978187919463087,5.4360179530201345,1,lowland
6.978187919463087,5.436577234899329,1,lowland
6.978187919463087,5.437136516778524,1,lowland
6.978187919463087,5.437695798657718,1,lowland
6.978187919463087,5.438255080536913,1,lowland
6.978187919463087,5.438814362416108,1,lowland
6.978187919463087,5.439373644295302,1,lowland
6.978187919463087,5.439932926174497,1,lowland
6.978187919463087,5.4404922080536915,1,lowland
6.978187919463087,5.441051489932886,1,lowland
6.978187919463087,5.441610771812081,1,lowland
6.978187919463087,5.442170053691275,1,lowland
6.978187919463087,5.44272933557047,1,lowland
6.978187919463087,5.443288617449665,1,lowland
6.978187919463087,5.443847899328859,1,lowland
6.978187919463087,5.444407181208054,1,lowland
6.978187919463087,5.4449664630872485,1,lowland
6.978187919463087,5.445525744966443,1,lowland
6.978187919463087,5.446085026845638,1,lowland
6.978187919463087,5.446644308724832,1,lowland
6.978187919463087,5.447203590604027,1,lowland
6.978187919463087,5.447762872483222,1,lowland
6.978187919463087,5.448322154362416,1,lowland
6.978187919463087,5.448881436241611,1,lowland
6.978187919463087,5.4494407181208055,1,lowland
6.978187919463087,5.45,1,lowland
6.9788590604026846,5.366667,2,midland
6.9788590604026846,5.367226281879194,2,midland
6.9788590604026846,5.367785563758389,2,midland
6.9788590604026846,5.3683448456375835,2,midland
6.9788590604026846,5.368904127516778,2,midland
6.9788590604026846,5.369463409395973,2,midland
6.9788590604026846,5.370022691275167,2,midland
6.9788590604026846,5.370581973154362,2,midland
6.9788590604026846,5.371141255033557,2,midland
6.9788590604026846,5.371700536912751,2,midland
6.9788590604026846,5.372259818791946,2,midland
6.9788590604026846,5.3728191006711405,2,midland
6.9788590604026846,5.373378382550335,2,midland
6.9788590604026846,5.37393766442953,2,midland
6.9788590604026846,5.374496946308724,2,midland
6.9788590604026846,5.375056228187919,2,midland
6.9788590604026846,5.375615510067114,2,midland
6.9788590604026846,5.376174791946308,2,midland
6.9788590604026846,5.376734073825503,2,midland
6.9788590604026846,5.377293355704698,2,midland
6.9788590604026846,5.377852637583892,2,midland
6.9788590604026846,5.378411919463087,2,midland
6.9788590604026846,5.3789712013422815,2,midland
6.9788590604026846,5.379530483221476,2,midland
6.9788590604026846,5.380089765100671,2,midland
6.9788590604026846,5.380649046979865,2,midland
6.9788590604026846,5.38120832885906,2,midland
6.9788590604026846,5.381767610738255,2,midland
6.9788590604026846,5.382326892617449,2,midland
6.9788590604026846,5.382886174496644,2,midland
6.9788590604026846,5.3834454563758385,2,midland
6.9788590604026846,5.384004738255033,2,midland
6.9788590604026846,5.384564020134228,2,midland
6.9788590604026846,5.385123302013422,2,midland
6.9788590604026846,5.385682583892617,2,midland
6.9788590604026846,5.386241865771812,2,midland
6.9788590604026846,5.386801147651006,2,midland
6.9788590604026846,5.387360429530201,2,midland
6.9788590604026846,5.3879197114093955,2,midland
6.9788590604026846,5.38847899328859,2,midland
6.9788590604026846,5.389038275167785,2,midland
6.9788590604026846,5.389597557046979,2,midland
6.9788590604026846,5.390156838926174,1,lowland
6.9788590604026846,5.390716120805369,1,lowland
6.9788590604026846,5.391275402684563,1,lowland
6.9788590604026846,5.391834684563758,1,lowland
6.9788590604026846,5.3923939664429525,1,lowland
6.9788590604026846,5.392953248322147,1,lowland
6.9788590604026846,5.393512530201342,1,lowland
6.9788590604026846,5.394071812080536,1,lowland
6.9788590604026846,5.394631093959731,1,lowland
6.9788590604026846,5.395190375838926,1,lowland
6.9788590604026846,5.39574965771812,1,lowland
6.9788590604026846,5.396308939597315,1,lowland
6.9788590604026846,5.39686822147651,1,lowland
6.9788590604026846,5.397427503355704,1,lowland
6.9788590604026846,5.397986785234899,1,lowland
6.9788590604026846,5.3985460671140935,1,lowland
6.9788590604026846,5.399105348993288,1,lowland
6.9788590604026846,5.399664630872483,1,lowland
6.9788590604026846,5.400223912751677,1,lowland
6.9788590604026846,5.400783194630872,1,lowland
6.9788590604026846,5.401342476510067,1,lowland
6.9788590604026846,5.401901758389261,1,lowland
6.9788590604026846,5.402461040268456,1,lowland
6.9788590604026846,5.4030203221476505,1,lowland
6.9788590604026846,5.403579604026845,1,lowland
6.9788590604026846,5.40413888590604,1,lowland
6.9788590604026846,5.404698167785234,1,lowland
6.9788590604026846,5.405257449664429,1,lowland
6.9788590604026846,5.405816731543624,1,lowland
6.9788590604026846,5.406376013422818,1,lowland
6.9788590604026846,5.406935295302013,1,lowland
6.9788590604026846,5.4074945771812075,1,lowland
6.9788590604026846,5.408053859060402,1,lowland
6.9788590604026846,5.408613140939597,1,lowland
6.9788590604026846,5.409172422818792,1,lowland
6.9788590604026846,5.409731704697987,1,lowland
6.9788590604026846,5.4102909865771815,1,lowland
6.9788590604026846,5.410850268456376,1,lowland
6.9788590604026846,5.411409550335571,1,lowland
6.9788590604026846,5.411968832214765,1,lowland
6.9788590604026846,5.41252811409396,1,lowland
6.9788590604026846,5.413087395973155,1,lowland
6.9788590604026846,5.413646677852349,1,lowland
6.9788590604026846,5.414205959731544,1,lowland
6.9788590604026846,5.414765241610739,1,lowland
6.9788590604026846,5.415324523489933,1,lowland
6.9788590604026846,5.415883805369128,1,lowland
6.9788590604026846,5.4164430872483225,1,lowland
6.9788590604026846,5.417002369127517,1,lowland
6.9788590604026846,5.417561651006712,1,lowland
6.9788590604026846,5.418120932885906,1,lowland
6.9788590604026846,5.418680214765101,1,lowland
6.9788590604026846,5.419239496644296,1,lowland
6.9788590604026846,5.41979877852349,1,lowland
6.9788590604026846,5.420358060402685,1,lowland
6.9788590604026846,5.4209173422818795,1,lowland
6.9788590604026846,5.421476624161074,1,lowland
6.9788590604026846,5.422035906040269,1,lowland
6.9788590604026846,5.422595187919463,1,lowland
6.9788590604026846,5.423154469798658,1,lowland
6.9788590604026846,5.423713751677853,1,lowland
6.9788590604026846,5.424273033557047,1,lowland
6.9788590604026846,5.424832315436242,1,lowland
6.9788590604026846,5.4253915973154365,1,lowland
6.9788590604026846,5.425950879194631,1,lowland
6.9788590604026846,5.426510161073826,1,lowland
6.9788590604026846,5.42706944295302,1,lowland
6.9788590604026846,5.427628724832215,1,lowland
6.9788590604026846,5.42818800671141,1,lowland
6.9788590604026846,5.428747288590604,1,lowland
6.9788590604026846,5.429306570469799,1,lowland
6.9788590604026846,5.4298658523489935,1,lowland
6.9788590604026846,5.430425134228188,1,lowland
6.9788590604026846,5.430984416107383,1,lowland
6.9788590604026846,5.431543697986577,1,lowland
6.9788590604026846,5.432102979865772,1,lowland
6.9788590604026846,5.432662261744967,1,lowland
6.9788590604026846,5.433221543624161,1,lowland
6.9788590604026846,5.433780825503356,1,lowland
6.9788590604026846,5.434340107382551,1,lowland
6.9788590604026846,5.434899389261745,1,lowland
6.9788590604026846,5.43545867114094,1,lowland
6.9788590604026846,5.4360179530201345,1,lowland
6.9788590604026846,5.436577234899329,1,lowland
6.9788590604026846,5.437136516778524,1,lowland
6.9788590604026846,5.437695798657718,1,lowland
6.9788590604026846,5.438255080536913,1,lowland
6.9788590604026846,5.438814362416108,1,lowland
6.9788590604026846,5.439373644295302,1,lowland
6.9788590604026846,5.439932926174497,1,lowland
6.9788590604026846,5.4404922080536915,1,lowland
6.9788590604026846,5.441051489932886,1,lowland
6.9788590604026846,5.441610771812081,1,lowland
6.9788590604026846,5.442170053691275,1,lowland
6.9788590604026846,5.44272933557047,1,lowland
6.9788590604026846,5.443288617449665,1,lowland
6.9788590604026846,5.443847899328859,1,lowland
6.9788590604026846,5.444407181208054,1,lowland
6.9788590604026846,5.4449664630872485,1,lowland
6.9788590604026846,5.445525744966443,1,lowland
6.9788590604026846,5.446085026845638,1,lowland
6.9788590604026846,5.446644308724832,1,lowland
6.9788590604026846,5.447203590604027,1,lowland
6.9788590604026846,5.447762872483222,1,lowland
6.9788590604026846,5.448322154362416,1,lowland
6.9788590604026846,5.448881436241611,1,lowland
6.9788590604026846,5.4494407181208055,1,lowland
6.9788590604026846,5.45,1,lowland
6.979530201342282,5.366667,2,midland
6.979530201342282,5.367226281879194,2,midland
6.979530201342282,5.367785563758389,2,midland
6.979530201342282,5.3683448456375835,2,midland
6.979530201342282,5.368904127516778,2,midland
6.979530201342282,5.369463409395973,2,midland
6.979530201342282,5.370022691275167,2,midland
6.979530201342282,5.370581973154362,2,midland
6.979530201342282,5.371141255033557,2,midland
6.979530201342282,5.371700536912751,2,midland
6.979530201342282,5.372259818791946,2,midland
6.979530201342282,5.3728191006711405,2,midland
6.979530201342282,5.373378382550335,2,midland
