longitude,latitude,elevation_m
6.97013422818792,5.390156838926174,188.41281281160298
6.97013422818792,5.390716120805369,188.23390644875107
6.97013422818792,5.391275402684563,188.0534722572059
6.97013422818792,5.391834684563758,187.87152054671103
6.97013422818792,5.3923939664429525,187.68801477587917
6.97013422818792,5.392953248322147,187.50285924883144
6.97013422818792,5.393512530201342,187.3158857205289
6.97013422818792,5.394071812080536,187.126839171705
6.97013422818792,5.394631093959731,186.93536312084595
6.97013422818792,5.395190375838926,186.74098495580913
6.97013422818792,5.39574965771812,186.54310188634233
6.97013422818792,5.396308939597315,186.34096823432256
6.97013422818792,5.39686822147651,186.13368488295987
6.97013422818792,5.397427503355704,185.9201917906353
6.97013422818792,5.397986785234899,185.69926453040262
6.97013422818792,5.3985460671140935,185.46951583417177
6.97013422818792,5.399105348993288,185.22940309461285
6.97013422818792,5.399664630872483,184.97724270397123
6.97013422818792,5.400223912751677,184.71123198677859
6.97013422818792,5.400783194630872,184.4294793161303
6.97013422818792,5.401342476510067,184.13004279753022
6.97013422818792,5.401901758389261,183.81097766962614
6.97013422818792,5.402461040268456,183.4703923178692
6.97013422818792,5.4030203221476505,183.1065125346194
6.97013422818792,5.403579604026845,182.717753393538
6.97013422818792,5.40413888590604,182.30279783775205
6.97013422818792,5.404698167785234,181.86068080348844
6.97013422818792,5.405257449664429,181.39087739889638
6.97013422818792,5.405816731543624,180.89339330950867
6.97013422818792,5.406376013422818,180.36885518019633
6.97013422818792,5.406935295302013,179.81859820109426
6.97013422818792,5.4074945771812075,179.2447474807204
6.97013422818792,5.408053859060402,178.65028901783143
6.97013422818792,5.408613140939597,178.03912520572757
6.97013422818792,5.409172422818792,177.4161088794736
6.97013422818792,5.409731704697987,176.78704906024802
6.97013422818792,5.4102909865771815,176.15868093468444
6.97013422818792,5.410850268456376,175.5385924650259
6.97013422818792,5.411409550335571,174.93510064069375
6.97013422818792,5.411968832214765,174.35707205104907
6.97013422818792,5.41252811409396,173.81368543646687
6.97013422818792,5.413087395973155,173.31413828772995
6.97013422818792,5.413646677852349,172.86730531572087
6.97013422818792,5.414205959731544,172.48136329484362
6.97013422818792,5.414765241610739,172.1634036247631
6.97013422818792,5.415324523489933,171.91905986058993
6.97013422818792,5.415883805369128,171.7521811565203
6.97013422818792,5.4164430872483225,171.66458285538675
6.97013422818792,5.417002369127517,171.6559015442682
6.97013422818792,5.417561651006712,171.72357370203346
6.97013422818792,5.418120932885906,171.86294538903198
6.97013422818792,5.418680214765101,172.06750690308306
6.97013422818792,5.419239496644296,172.3292331078063
6.97013422818792,5.41979877852349,172.63899942845273
6.97013422818792,5.420358060402685,172.9870370218967
6.97013422818792,5.4209173422818795,173.36338919722436
6.97013422818792,5.421476624161074,173.75833460521406
6.97013422818792,5.422035906040269,174.16274995842255
6.97013422818792,5.422595187919463,174.5683944808669
6.97013422818792,5.423154469798658,174.96810819792185
6.97013422818792,5.423713751677853,175.35592510196406
6.97013422818792,5.424273033557047,175.72710919222936
6.97013422818792,5.424832315436242,176.07812596051028
6.97013422818792,5.4253915973154365,176.4065641244824
6.97013422818792,5.425950879194631,176.71102267041172
6.97013422818792,5.426510161073826,176.99097709067306
6.97013422818792,5.42706944295302,177.24663664485973
6.97013422818792,5.427628724832215,177.47880202107513
6.97013422818792,5.42818800671141,177.68873029387674
6.97013422818792,5.428747288590604,177.87801180909872
6.97013422818792,5.429306570469799,178.0484617045238
6.97013422818792,5.4298658523489935,178.20202724567156
6.97013422818792,5.430425134228188,178.34071100785383
6.97013422818792,5.430984416107383,178.4665091268692
6.97013422818792,5.431543697986577,178.58136331514626
6.97013422818792,5.432102979865772,178.6871250398113
6.97013422818792,5.432662261744967,178.78553013101336
6.97013422818792,5.433221543624161,178.87818208762195
6.97013422818792,5.433780825503356,178.96654243600452
6.97013422818792,5.434340107382551,179.0519266460489
6.97013422818792,5.434899389261745,179.13550429285465
6.97013422818792,5.43545867114094,179.2183023531524
6.97013422818792,5.4360179530201345,179.30121072698296
6.97013422818792,5.436577234899329,179.38498926538216
6.97013422818792,5.437136516778524,179.47027575502543
6.97013422818792,5.437695798657718,179.55759445547596
6.97013422818792,5.438255080536913,179.64736490145592
6.97013422818792,5.438814362416108,179.73991077172806
6.97013422818792,5.439373644295302,179.83546869023937
6.97013422818792,5.439932926174497,179.93419686809108
6.97013422818792,5.4404922080536915,180.03618352136584
6.97013422818792,5.441051489932886,180.14145501462394
6.97013422818792,5.441610771812081,180.24998368729396
6.97013422818792,5.442170053691275,180.3616953237603
6.97013422818792,5.44272933557047,180.4764762302853
6.97013422818792,5.443288617449665,180.59417988467908
6.97013422818792,5.443847899328859,180.71463312870324
6.97013422818792,5.444407181208054,180.83764187882707
6.97013422818792,5.4449664630872485,180.96299633793777
6.97013422818792,5.445525744966443,181.09047569852095
6.97013422818792,5.446085026845638,181.21985233612435
6.97013422818792,5.446644308724832,181.350895500068
6.97013422818792,5.447203590604027,181.48337451592332
6.97013422818792,5.447762872483222,181.61706152089417
6.97013422818792,5.448322154362416,181.75173375869016
6.97013422818792,5.448881436241611,181.887175464679
6.97013422818792,5.4494407181208055,182.02317937502428
6.97013422818792,5.45,182.15954789524085
6.9708053691275165,5.366667,193.86376799377788
6.9708053691275165,5.367226281879194,193.79813474984357
6.9708053691275165,5.367785563758389,193.72919334090065
6.9708053691275165,5.3683448456375835,193.65695331120006
6.9708053691275165,5.368904127516778,193.581428983262
6.9708053691275165,5.369463409395973,193.50263889617608
6.9708053691275165,5.370022691275167,193.42060519342144
6.9708053691275165,5.370581973154362,193.33535297213442
6.9708053691275165,5.371141255033557,193.2469096072783
6.9708053691275165,5.371700536912751,193.15530406546873
6.9708053691275165,5.372259818791946,193.0605662242497
6.9708053691275165,5.3728191006711405,192.9627262133586
6.9708053691275165,5.373378382550335,192.86181379494496
6.9708053691275165,5.37393766442953,192.7578577998017
6.9708053691275165,5.374496946308724,192.65088563641365
6.9708053691275165,5.375056228187919,192.54092288903414
6.9708053691275165,5.375615510067114,192.42799302005838
6.9708053691275165,5.376174791946308,192.31211719068654
6.9708053691275165,5.376734073825503,192.1933142122627
6.9708053691275165,5.377293355704698,192.0716006387424
6.9708053691275165,5.377852637583892,191.9469910084846
6.9708053691275165,5.378411919463087,191.81949824097342
6.9708053691275165,5.3789712013422815,191.6891341911358
6.9708053691275165,5.379530483221476,191.5559103605987
6.9708053691275165,5.380089765100671,191.41983876148728
6.9708053691275165,5.380649046979865,191.28093292413462
6.9708053691275165,5.38120832885906,191.13920903528364
6.9708053691275165,5.381767610738255,190.99468718792392
6.9708053691275165,5.382326892617449,190.8473927177174
6.9708053691275165,5.382886174496644,190.6973575939225
6.9708053691275165,5.3834454563758385,190.54462182472784
6.9708053691275165,5.384004738255033,190.3892348278625
6.9708053691275165,5.384564020134228,190.2312567072082
6.9708053691275165,5.385123302013422,190.07075936489707
6.9708053691275165,5.385682583892617,189.90782736611058
6.9708053691275165,5.386241865771812,189.74255846069002
6.9708053691275165,5.386801147651006,189.5750636520569
6.9708053691275165,5.387360429530201,189.40546669034777
6.9708053691275165,5.3879197114093955,189.23390285384644
6.9708053691275165,5.38847899328859,189.06051687177128
6.9708053691275165,5.389038275167785,188.88545983359157
6.9708053691275165,5.389597557046979,188.70888492696616
6.9708053691275165,5.390156838926174,188.5309418501244
6.9708053691275165,5.390716120805369,188.35176975732716
6.9708053691275165,5.391275402684563,188.17148862045346
6.9708053691275165,5.391834684563758,187.9901889283067
6.9708053691275165,5.3923939664429525,187.80791970031595
6.9708053691275165,5.392953248322147,187.62467486485957
6.9708053691275165,5.393512530201342,187.4403781455773
6.9708053691275165,5.394071812080536,187.25486671163728
6.9708053691275165,5.394631093959731,187.06787397818132
6.9708053691275165,5.395190375838926,186.87901208723375
6.9708053691275165,5.39574965771812,186.6877547509936
6.9708053691275165,5.396308939597315,186.49342129003452
6.9708053691275165,5.39686822147651,186.2951628376759
6.9708053691275165,5.397427503355704,186.09195179623055
6.9708053691275165,5.397986785234899,185.88257570788778
6.9708053691275165,5.3985460671140935,185.6656367302183
6.9708053691275165,5.399105348993288,185.43955787343882
6.9708053691275165,5.399664630872483,185.2025970571404
6.9708053691275165,5.400223912751677,184.95286987668888
6.9708053691275165,5.400783194630872,184.68838173825574
6.9708053691275165,5.401342476510067,184.40706973645018
6.9708053691275165,5.401901758389261,184.10685432445968
6.9708053691275165,5.402461040268456,183.7857004807558
6.9708053691275165,5.4030203221476505,183.4416877258176
6.9708053691275165,5.403579604026845,183.07308800059096
6.9708053691275165,5.40413888590604,182.67845009258977
6.9708053691275165,5.404698167785234,182.25668898388744
6.9708053691275165,5.405257449664429,181.80717818615705
6.9708053691275165,5.405816731543624,181.32984280091603
6.9708053691275165,5.406376013422818,180.82525067189448
6.9708053691275165,5.406935295302013,180.29469855421706
6.9708053691275165,5.4074945771812075,179.7402896922729
6.9708053691275165,5.408053859060402,179.16499857187324
6.9708053691275165,5.408613140939597,178.5727179172079
6.9708053691275165,5.409172422818792,177.96828230233882
6.9708053691275165,5.409731704697987,177.3574621512921
6.9708053691275165,5.4102909865771815,176.74692157316815
6.9708053691275165,5.410850268456376,176.1441336302747
6.9708053691275165,5.411409550335571,175.55724751000494
6.9708053691275165,5.411968832214765,174.99490390328032
6.9708053691275165,5.41252811409396,174.4659978637537
6.9708053691275165,5.413087395973155,173.9793925836734
6.9708053691275165,5.413646677852349,173.54359271996165
6.9708053691275165,5.414205959731544,173.1663917159857
6.9708053691275165,5.414765241610739,172.8545132818744
6.9708053691275165,5.415324523489933,172.613271873664
6.9708053691275165,5.415883805369128,172.4462796050722
6.9708053691275165,5.4164430872483225,172.35522661082626
6.9708053691275165,5.417002369127517,172.33975790882002
6.9708053691275165,5.417561651006712,172.39746233119456
6.9708053691275165,5.418120932885906,172.5239788698487
6.9708053691275165,5.418680214765101,172.71321420425033
6.9708053691275165,5.419239496644296,172.95765402193686
6.9708053691275165,5.41979877852349,173.2487417712421
6.9708053691275165,5.420358060402685,173.5772930589448
6.9708053691275165,5.4209173422818795,173.93391267511083
6.9708053691275165,5.421476624161074,174.30938403826195
6.9708053691275165,5.422035906040269,174.69500685204667
6.9708053691275165,5.422595187919463,175.0828666628869
6.9708053691275165,5.423154469798658,175.46602841448137
6.9708053691275165,5.423713751677853,175.8386538021586
6.9708053691275165,5.424273033557047,176.196048401102
6.9708053691275165,5.424832315436242,176.53464877199357
6.9708053691275165,5.4253915973154365,176.85196201712188
6.9708053691275165,5.425950879194631,177.14647082979275
6.9708053691275165,5.426510161073826,177.41751636192862
6.9708053691275165,5.42706944295302,177.66516967995037
6.9708053691275165,5.427628724832215,177.89010059699635
6.9708053691275165,5.42818800671141,178.09345058425797
6.9708053691275165,5.428747288590604,178.27671450029396
6.9708053691275165,5.429306570469799,178.4416341668606
6.9708053691275165,5.4298658523489935,178.59010542099577
6.9708053691275165,5.430425134228188,178.72409919115387
6.9708053691275165,5.430984416107383,178.8455963530111
6.9708053691275165,5.431543697986577,178.9565355748864
6.9708053691275165,5.432102979865772,179.0587730157164
6.9708053691275165,5.432662261744967,179.15405254492606
6.9708053691275165,5.433221543624161,179.24398507434253
6.9708053691275165,5.433780825503356,179.3300355958892
6.9708053691275165,5.434340107382551,179.41351658048208
6.9708053691275165,5.434899389261745,179.49558649440988
6.9708053691275165,5.43545867114094,179.57725231494408
6.9708053691275165,5.4360179530201345,179.65937506558623
6.9708053691275165,5.436577234899329,179.7426775341248
6.9708053691275165,5.437136516778524,179.82775347628854
6.9708053691275165,5.437695798657718,179.9150777386169
6.9708053691275165,5.438255080536913,180.00501685219572
6.9708053691275165,5.438814362416108,180.09783975165453
6.9708053691275165,5.439373644295302,180.19372836029413
6.9708053691275165,5.439932926174497,180.2927878526819
6.9708053691275165,5.4404922080536915,180.39505646178256
6.9708053691275165,5.441051489932886,180.50051474059796
6.9708053691275165,5.441610771812081,180.6090942205967
6.9708053691275165,5.442170053691275,180.7206854331737
6.9708053691275165,5.44272933557047,180.83514527806025
6.9708053691275165,5.443288617449665,180.95230373572704
6.9708053691275165,5.443847899328859,181.0719699307628
6.9708053691275165,5.444407181208054,181.19393756094172
6.9708053691275165,5.4449664630872485,181.31798971288757
6.9708053691275165,5.445525744966443,181.44390309029845
6.9708053691275165,5.446085026845638,181.57145168484223
6.9708053691275165,5.446644308724832,181.70040992317024
6.9708053691275165,5.447203590604027,181.83055532605886
6.9708053691275165,5.447762872483222,181.96167071750205
6.9708053691275165,5.448322154362416,182.09354602263838
6.9708053691275165,5.448881436241611,182.22597969375232
6.9708053691275165,5.4494407181208055,182.35877980327086
6.9708053691275165,5.45,182.49176484176573
6.971476510067114,5.366667,194.02482617247895
6.971476510067114,5.367226281879194,193.95935912261828
6.971476510067114,5.367785563758389,193.8904675411863
6.971476510067114,5.3683448456375835,193.81816565515086
6.971476510067114,5.368904127516778,193.74247307797324
6.971476510067114,5.369463409395973,193.66341415212787
6.971476510067114,5.370022691275167,193.5810172286627
6.971476510067114,5.370581973154362,193.49531389753142
6.971476510067114,5.371141255033557,193.40633818430874
6.971476510067114,5.371700536912751,193.31412573050665
6.971476510067114,5.372259818791946,193.21871297602064
6.971476510067114,5.3728191006711405,193.1201363631913
6.971476510067114,5.373378382550335,193.0184315825572
6.971476510067114,5.37393766442953,192.913632880581
6.971476510067114,5.374496946308724,192.80577244943785
6.971476510067114,5.375056228187919,192.69487991837866
6.971476510067114,5.375615510067114,192.58098196522295
6.971476510067114,5.376174791946308,192.46410206521705
6.971476510067114,5.376734073825503,192.34426039282673
6.971476510067114,5.377293355704698,192.22147389003692
6.971476510067114,5.377852637583892,192.09575651241502
6.971476510067114,5.378411919463087,191.96711966155394
6.971476510067114,5.3789712013422815,191.83557280954005
6.971476510067114,5.379530483221476,191.70112431775448
6.971476510067114,5.380089765100671,191.56378244856273
6.971476510067114,5.380649046979865,191.4235565642111
6.971476510067114,5.38120832885906,191.28045850242262
6.971476510067114,5.381767610738255,191.1345041126605
6.971476510067114,5.382326892617449,190.9857149306527
6.971476510067114,5.382886174496644,190.83411996139498
6.971476510067114,5.3834454563758385,190.67975753230021
6.971476510067114,5.384004738255033,190.52267716827728
6.971476510067114,5.384564020134228,190.36294142915258
6.971476510067114,5.385123302013422,190.20062763689873
6.971476510067114,5.385682583892617,190.03582940556743
6.971476510067114,5.386241865771812,189.8686578707382
6.971476510067114,5.386801147651006,189.6992424979155
6.971476510067114,5.387360429530201,189.5277313311166
6.971476510067114,5.3879197114093955,189.35429052461097
6.971476510067114,5.38847899328859,189.17910298349702
6.971476510067114,5.389038275167785,189.0023659240155
6.971476510067114,5.389597557046979,188.8242871541647
6.971476510067114,5.390156838926174,188.6450798717341
6.971476510067114,5.390716120805369,188.46495578324004
6.971476510067114,5.391275402684563,188.28411636676077
6.971476510067114,5.391834684563758,188.10274213790652
6.971476510067114,5.3923939664429525,187.9209798347194
6.971476510067114,5.392953248322147,187.73892751738742
6.971476510067114,5.393512530201342,187.55661768462136
6.971476510067114,5.394071812080536,187.37399864126868
6.971476510067114,5.394631093959731,187.1909145099711
6.971476510067114,5.395190375838926,187.00708445936772
6.971476510067114,5.39574965771812,186.82208191514502
6.971476510067114,5.396308939597315,186.63531471716834
6.971476510067114,5.39686822147651,186.44600737153974
6.971476510067114,5.397427503355704,186.25318670346397
6.971476510067114,5.397986785234899,186.05567232644657
6.971476510067114,5.3985460671140935,185.85207338715068
6.971476510067114,5.399105348993288,185.64079300740087
6.971476510067114,5.399664630872483,185.42004171472138
6.971476510067114,5.400223912751677,185.18786092716908
6.971476510067114,5.400783194630872,184.94215724267275
6.971476510067114,5.401342476510067,184.68074789231443
6.971476510067114,5.401901758389261,184.40141727355405
6.971476510067114,5.402461040268456,184.10198401092708
6.971476510067114,5.4030203221476505,183.78037752686546
6.971476510067114,5.403579604026845,183.43472266891095
6.971476510067114,5.40413888590604,183.06343054840175
6.971476510067114,5.404698167785234,182.66529340480892
6.971476510067114,5.405257449664429,182.23958101139058
6.971476510067114,5.405816731543624,181.78613586200768
6.971476510067114,5.406376013422818,181.30546409825988
6.971476510067114,5.406935295302013,180.79881882174956
6.971476510067114,5.4074945771812075,180.26827206696032
6.971476510067114,5.408053859060402,179.71677128215086
6.971476510067114,5.408613140939597,179.14817570283057
6.971476510067114,5.409172422818792,178.567267565588
6.971476510067114,5.409731704697987,177.97973280277014
6.971476510067114,5.4102909865771815,177.39210582707307
6.971476510067114,5.410850268456376,176.81167344043362
6.971476510067114,5.411409550335571,176.24633397891705
6.971476510067114,5.411968832214765,175.70440971066157
6.971476510067114,5.41252811409396,175.19441334650682
6.971476510067114,5.413087395973155,174.72477328892026
6.971476510067114,5.413646677852349,174.30352674261044
6.971476510067114,5.414205959731544,173.93799463370712
6.971476510067114,5.414765241610739,173.63445681473524
6.971476510067114,5.415324523489933,173.3978494960684
6.971476510067114,5.415883805369128,173.23150843388072
6.971476510067114,5.4164430872483225,173.13698045190944
6.971476510067114,5.417002369127517,173.11392203983857
6.971476510067114,5.417561651006712,173.16009719437778
6.971476510067114,5.418120932885906,173.27147802581834
6.971476510067114,5.418680214765101,173.44244207973588
6.971476510067114,5.419239496644296,173.66605121292838
6.971476510067114,5.41979877852349,173.9343895735269
6.971476510067114,5.420358060402685,174.23893380040457
6.971476510067114,5.4209173422818795,174.57092747207645
6.971476510067114,5.421476624161074,174.9217339867384
6.971476510067114,5.422035906040269,175.2831467990549
6.971476510067114,5.422595187919463,175.64764229382104
6.971476510067114,5.423154469798658,176.00856746100158
6.971476510067114,5.423713751677853,176.36026098897668
6.971476510067114,5.424273033557047,176.69811171652063
6.971476510067114,5.424832315436242,177.01856220571133
6.971476510067114,5.4253915973154365,177.3190674465794
6.971476510067114,5.425950879194631,177.59801953898577
6.971476510067114,5.426510161073826,177.85464891497176
6.971476510067114,5.42706944295302,178.08891161343712
6.971476510067114,5.427628724832215,178.30137063056821
6.971476510067114,5.42818800671141,178.49307771937484
6.971476510067114,5.428747288590604,178.66546040128773
6.971476510067114,5.429306570469799,178.82021750911287
6.971476510067114,5.4298658523489935,178.9592253673874
6.971476510067114,5.430425134228188,179.08445574903376
6.971476510067114,5.430984416107383,179.19790601017144
6.971476510067114,5.431543697986577,179.30154126461525
6.971476510067114,5.432102979865772,179.39724807643282
6.971476510067114,5.432662261744967,179.48679888509497
6.971476510067114,5.433221543624161,179.57182620168092
6.971476510067114,5.433780825503356,179.65380550291937
6.971476510067114,5.434340107382551,179.7340456871463
6.971476510067114,5.434899389261745,179.81368593349134
6.971476510067114,5.43545867114094,179.89369781780266
6.971476510067114,5.4360179530201345,179.9748915828015
6.971476510067114,5.436577234899329,180.05792553247338
6.971476510067114,5.437136516778524,180.14331761730176
6.971476510067114,5.437695798657718,180.2314583916918
6.971476510067114,5.438255080536913,180.3226246506854
6.971476510067114,5.438814362416108,180.41699318229533
6.971476510067114,5.439373644295302,180.5146541973687
6.971476510067114,5.439932926174497,180.61562411491855
6.971476510067114,5.4404922080536915,180.71985748307753
6.971476510067114,5.441051489932886,180.82725790182607
6.971476510067114,5.441610771812081,180.93768788271115
6.971476510067114,5.442170053691275,181.05097763360607
6.971476510067114,5.44272933557047,181.16693279483795
6.971476510067114,5.443288617449665,181.28534117894978
6.971476510067114,5.443847899328859,181.4059785824129
6.971476510067114,5.444407181208054,181.52861374608472
6.971476510067114,5.4449664630872485,181.6530125442084
6.971476510067114,5.445525744966443,181.77894148099907
6.971476510067114,5.446085026845638,181.90617057070807
6.971476510067114,5.446644308724832,182.0344756725046
6.971476510067114,5.447203590604027,182.16364034627728
6.971476510067114,5.447762872483222,182.29345728998382
6.971476510067114,5.448322154362416,182.42372941377923
6.971476510067114,5.448881436241611,182.55427060096142
6.971476510067114,5.4494407181208055,182.68490620089622
6.971476510067114,5.45,182.81547329452556
6.972147651006711,5.366667,194.18995105972834
6.972147651006711,5.367226281879194,194.1246140604077
6.972147651006711,5.367785563758389,194.0557259894139
6.972147651006711,5.3683448456375835,193.9833064743608
6.972147651006711,5.368904127516778,193.90738124640637
6.972147651006711,5.369463409395973,193.82798137190832
6.972147651006711,5.370022691275167,193.74514240564523
6.972147651006711,5.370581973154362,193.65890348137668
6.972147651006711,5.371141255033557,193.5693063578052
6.972147651006711,5.371700536912751,193.4763944399863
6.972147651006711,5.372259818791946,193.3802117978471
6.972147651006711,5.3728191006711405,193.28080220468382
6.972147651006711,5.373378382550335,193.17820821927748
6.972147651006711,5.37393766442953,193.0724703355831
6.972147651006711,5.374496946308724,192.96362622381125
6.972147651006711,5.375056228187919,192.85171008613983
6.972147651006711,5.375615510067114,192.73675214929085
6.972147651006711,5.376174791946308,192.61877831481678
6.972147651006711,5.376734073825503,192.49780998618564
6.972147651006711,5.377293355704698,192.37386408967296
6.972147651006711,5.377852637583892,192.24695330368368
6.972147651006711,5.378411919463087,192.11708650844847
6.972147651006711,5.3789712013422815,191.9842694650684
6.972147651006711,5.379530483221476,191.84850572958806
6.972147651006711,5.380089765100671,191.70979780411332
6.972147651006711,5.380649046979865,191.5681485228699
6.972147651006711,5.38120832885906,191.42356266640957
6.972147651006711,5.381767610738255,191.27604879175712
6.972147651006711,5.382326892617449,191.1256212599752
6.972147651006711,5.382886174496644,190.97230243517433
6.972147651006711,5.3834454563758385,190.816125020183
6.972147651006711,5.384004738255033,190.6571344836416
6.972147651006711,5.384564020134228,190.49539152094798
6.972147651006711,5.385123302013422,190.33097447702104
6.972147651006711,5.385682583892617,190.1639816420892
6.972147651006711,5.386241865771812,189.9945333125846
6.972147651006711,5.386801147651006,189.82277348782253
6.972147651006711,5.387360429530201,189.64887104979852
6.972147651006711,5.3879197114093955,189.4730202487827
6.972147651006711,5.38847899328859,189.2954402925064
6.972147651006711,5.389038275167785,189.11637381318482
6.972147651006711,5.389597557046979,188.93608396661455
6.972147651006711,5.390156838926174,188.75484990400642
6.972147651006711,5.390716120805369,188.57296035368765
6.972147651006711,5.391275402684563,188.39070506066614
6.972147651006711,5.391834684563758,188.20836386217206
6.972147651006711,5.3923939664429525,188.02619323186852
6.972147651006711,5.392953248322147,187.84441020948242
6.972147651006711,5.393512530201342,187.66317375036525
6.972147651006711,5.394071812080536,187.48256368356053
6.972147651006711,5.394631093959731,187.30255765729586
6.972147651006711,5.395190375838926,187.12300667374066
6.972147651006711,5.39574965771812,186.94361006205446
6.972147651006711,5.396308939597315,186.76389099659386
6.972147651006711,5.39686822147651,186.58317391663127
6.972147651006711,5.397427503355704,186.40056542134155
6.972147651006711,5.397986785234899,186.21494037231355
6.972147651006711,5.3985460671140935,186.0249350082173
6.972147651006711,5.399105348993288,185.8289488383462
6.972147651006711,5.399664630872483,185.62515691645683
6.972147651006711,5.400223912751677,185.41153379725293
6.972147651006711,5.400783194630872,185.18589005209316
6.972147651006711,5.401342476510067,184.9459216894251
6.972147651006711,5.401901758389261,184.68927222332215
6.972147651006711,5.402461040268456,184.41360650343094
6.972147651006711,5.4030203221476505,184.11669480756152
6.972147651006711,5.403579604026845,183.79650514565253
6.972147651006711,5.40413888590604,183.4513012612662
6.972147651006711,5.404698167785234,183.0797434580982
6.972147651006711,5.405257449664429,182.68098911966683
6.972147651006711,5.405816731543624,182.25478960887412
6.972147651006711,5.406376013422818,181.80158009740447
6.972147651006711,5.406935295302013,181.32255874671418
6.972147651006711,5.4074945771812075,180.8197515138244
6.972147651006711,5.408053859060402,180.29605867580844
6.972147651006711,5.408613140939597,179.75527897456405
6.972147651006711,5.409172422818792,179.2021071314073
6.972147651006711,5.409731704697987,178.6421004603977
6.972147651006711,5.4102909865771815,178.0816105455236
6.972147651006711,5.410850268456376,177.5276765878911
6.972147651006711,5.411409550335571,176.98787822381067
6.972147651006711,5.411968832214765,176.4701474825014
6.972147651006711,5.41252811409396,175.98254214354137
6.972147651006711,5.413087395973155,175.53298600971266
6.972147651006711,5.413646677852349,175.1289853258285
6.972147651006711,5.414205959731544,174.77733438233244
6.972147651006711,5.414765241610739,174.48382673194175
6.972147651006711,5.415324523489933,174.25299081787114
6.972147651006711,5.415883805369128,174.08786957373343
6.972147651006711,5.4164430872483225,173.98986225825016
6.972147651006711,5.417002369127517,173.95864325230406
6.972147651006711,5.417561651006712,173.99216695537956
6.972147651006711,5.418120932885906,174.0867608432458
6.972147651006711,5.418680214765101,174.23730107606886
6.972147651006711,5.419239496644296,174.43745782516658
6.972147651006711,5.41979877852349,174.67999172247016
6.972147651006711,5.420358060402685,174.95707928760464
6.972147651006711,5.4209173422818795,175.26064422012573
6.972147651006711,5.421476624161074,175.58267298522406
6.972147651006711,5.422035906040269,175.9154967092088
6.972147651006711,5.422595187919463,176.25202631959715
6.972147651006711,5.423154469798658,176.58593330788986
6.972147651006711,5.423713751677853,176.9117737224236
6.972147651006711,5.424273033557047,177.22505745387474
6.972147651006711,5.424832315436242,177.52226822722582
6.972147651006711,5.4253915973154365,177.8008418578023
6.972147651006711,5.425950879194631,178.0591113445904
6.972147651006711,5.426510161073826,178.29622746053343
6.972147651006711,5.42706944295302,178.51206291189646
6.972147651006711,5.427628724832215,178.70710713514913
6.972147651006711,5.42818800671141,178.88235760499526
6.972147651006711,5.428747288590604,179.0392123134754
6.972147651006711,5.429306570469799,179.17936696179194
6.972147651006711,5.4298658523489935,179.30471944451466
6.972147651006711,5.430425134228188,179.41728341775976
6.972147651006711,5.430984416107383,179.51911211615771
6.972147651006711,5.431543697986577,179.61223308799686
6.972147651006711,5.432102979865772,179.69859411823657
6.972147651006711,5.432662261744967,179.7800202728791
6.972147651006711,5.433221543624161,179.85818170248243
6.972147651006711,5.433780825503356,179.93457157618485
6.972147651006711,5.434340107382551,180.01049328046733
6.972147651006711,5.434899389261745,180.0870558171241
6.972147651006711,5.43545867114094,180.16517618437982
6.972147651006711,5.4360179530201345,180.2455874347563
6.972147651006711,5.436577234899329,180.3288510795144
6.972147651006711,5.437136516778524,180.41537255196258
6.972147651006711,5.437695798657718,180.50541854330288
6.972147651006711,5.438255080536913,180.5991351719896
6.972147651006711,5.438814362416108,180.69656612440926
6.972147651006711,5.439373644295302,180.7976700939151
6.972147651006711,5.439932926174497,180.9023370312845
6.972147651006711,5.4404922080536915,181.01040289017288
6.972147651006711,5.441051489932886,181.12166269775526
6.972147651006711,5.441610771812081,181.23588189923032
6.972147651006711,5.442170053691275,181.3528060144258
6.972147651006711,5.44272933557047,181.47216870730065
6.972147651006711,5.443288617449665,181.5936984082903
6.972147651006711,5.443847899328859,181.7171236496096
6.972147651006711,5.444407181208054,181.84217727939878
6.972147651006711,5.4449664630872485,181.96859971618673
6.972147651006711,5.445525744966443,182.09614139416487
6.972147651006711,5.446085026845638,182.224564535085
6.972147651006711,5.446644308724832,182.35364436635388
6.972147651006711,5.447203590604027,182.4831698885945
6.972147651006711,5.447762872483222,182.61294428052406
6.972147651006711,5.448322154362416,182.74278501501064
6.972147651006711,5.448881436241611,182.87252374784495
6.972147651006711,5.4494407181208055,183.00200603014457
6.972147651006711,5.45,183.13109088630156
6.972818791946309,5.366667,194.35935360903133
6.972818791946309,5.367226281879194,194.2941049334024
6.972818791946309,5.367785563758389,194.22516721742733
6.972818791946309,5.3683448456375835,194.1525663229724
6.972818791946309,5.368904127516778,194.0763350661902
6.972818791946309,5.369463409395973,193.9965123215006
6.972818791946309,5.370022691275167,193.91314202807408
6.972818791946309,5.370581973154362,193.8262721169026
6.972818791946309,5.371141255033557,193.73595337933466
6.972818791946309,5.371700536912751,193.64223830037218
6.972818791946309,5.372259818791946,193.5451798820066
6.972818791946309,5.3728191006711405,193.4448304833642
6.972818791946309,5.373378382550335,193.3412407053935
6.972818791946309,5.37393766442953,193.23445834825196
6.972818791946309,5.374496946308724,193.12452746944635
6.972818791946309,5.375056228187919,193.0114875701555
6.972818791946309,5.375615510067114,192.89537293607654
